Open,High,Low,Close,Volume
4.460000038,4.460000038,4.460000038,4.460000038,40
4.599999905,4.599999905,4.019999981,4.019999981,835
4.139999866,4.449999809,4.139999866,4.449999809,3272
3.779999971,4,3.779999971,3.930000067,6428
4,4.019999981,3.900000095,3.900000095,2026
4.300000191,4.380000114,4.300000191,4.380000114,1035
4.730000019,4.730000019,3.920000076,3.920000076,8212
4.349999905,4.840000153,4.349999905,4.840000153,2101
4.070000172,4.119999886,4.070000172,4.119999886,2200
4.150000095,4.150000095,3.900000095,3.900000095,580
4.349999905,4.389999866,4.349999905,4.349999905,5200
3.980000019,3.980000019,3.980000019,3.980000019,612
3.950000048,3.950000048,3.950000048,3.950000048,1810
3.75,4.090000153,3.710000038,3.710000038,1101
3.700000048,4.150000095,3.700000048,4.150000095,1865
3.900000095,3.900000095,3.5,3.5,35711
3.74000001,3.75,3.74000001,3.75,900
3.75,3.809999943,3.690000057,3.809999943,2191
3.640000105,3.650000095,3.599999905,3.599999905,18012
3.779999971,3.779999971,3.599999905,3.599999905,23160
3.980000019,3.99000001,3.980000019,3.99000001,2175
3.619999886,3.619999886,3.609999895,3.609999895,100
3.900000095,3.940000057,3.549999952,3.549999952,12888
4.03000021,4.03000021,3.700000048,3.700000048,302
3.599999905,3.980000019,3.599999905,3.599999905,22157
3.720000029,3.720000029,3.559999943,3.559999943,1750
3.890000105,3.900000095,3.559999943,3.559999943,73
3.75999999,4.199999809,3.700000048,4.199999809,6499
3.849999905,3.849999905,3.640000105,3.640000105,1590
3.799999952,3.900000095,3.660000086,3.660000086,1121
3.75,3.960000038,3.75,3.960000038,2511
3.769999981,3.940000057,3.75999999,3.75999999,4102
3.619999886,3.619999886,3.619999886,3.619999886,10
3.900000095,3.900000095,3.630000114,3.630000114,5010
3.890000105,3.99000001,3.549999952,3.549999952,3428
3.900000095,3.900000095,3.900000095,3.900000095,12247
3.849999905,3.900000095,3.829999924,3.900000095,20221
3.849999905,3.849999905,3.799999952,3.799999952,16490
3.660000086,3.99000001,3.609999895,3.99000001,24007
3.640000105,3.789999962,3.549999952,3.650000095,6015
3.599999905,3.599999905,3.5,3.5,16769
3.690000057,3.690000057,3.549999952,3.599999905,14606
3.730000019,3.730000019,3.5,3.5,5351
3.589999914,3.690000057,3.450000048,3.690000057,13349
3.450000048,3.599999905,3.400000095,3.400000095,13199
3.549999952,3.589999914,3.450000048,3.589999914,8734
3.650000095,3.650000095,3.400000095,3.460000038,7275
3.539999962,3.589999914,3.539999962,3.589999914,3111
3.74000001,3.74000001,3.299999952,3.539999962,33194
3.5,3.539999962,3.5,3.539999962,8700
3.700000048,3.700000048,3.25999999,3.680000067,1550
4,4,3.400000095,3.400000095,37115
4.090000153,4.099999905,3.670000076,3.670000076,11450
4.059999943,4.059999943,3.650000095,3.650000095,10675
4.190000057,4.190000057,4.010000229,4.010000229,8552
4,4,3.799999952,3.799999952,1851
4.199999809,4.199999809,3.809999943,3.809999943,1689
4.25,4.289999962,3.700000048,3.700000048,6825
3.970000029,3.970000029,3.75,3.75,210225
3.900000095,3.99000001,3.900000095,3.99000001,22196
3.849999905,4,3.75,3.75,82377
3.849999905,3.849999905,3.849999905,3.849999905,0
4.099999905,4.150000095,4.099999905,4.150000095,40200
4.170000076,4.170000076,4.159999847,4.159999847,7757
4.349999905,4.349999905,4.349999905,4.349999905,5
3.960000038,3.960000038,3.920000076,3.920000076,458
3.930000067,3.950000048,3.930000067,3.950000048,120
4,4,3.829999924,3.829999924,15663
4,4,3.849999905,4,59605
4.300000191,4.300000191,3.900000095,3.900000095,24740
3.99000001,4.199999809,3.799999952,4.199999809,8176
4.349999905,4.349999905,4,4,51955
4.800000191,4.800000191,4.590000153,4.590000153,107629
5,5,4.800000191,4.800000191,7863
4.619999886,4.619999886,4.5,4.5,450
4.699999809,4.699999809,4.699999809,4.699999809,230
4.519999981,4.699999809,4.519999981,4.699999809,2020
4.570000172,4.570000172,4.550000191,4.559999943,614
4.5,4.599999905,4.300000191,4.599999905,3107
4.300000191,4.349999905,4.300000191,4.349999905,711
4.260000229,4.650000095,4.260000229,4.260000229,1610
4.25,4.25,3.960000038,3.960000038,2980
4.110000134,4.349999905,4.110000134,4.349999905,2401
4.25,4.25,4.25,4.25,220
4.599999905,4.599999905,4.099999905,4.449999809,29524
4.010000229,4.550000191,4.010000229,4.510000229,28557
4.150000095,4.300000191,3.900000095,3.900000095,41235
4,4.25,4,4.25,65797
4.110000134,4.130000114,4.099999905,4.099999905,4710
3.900000095,4.010000229,3.900000095,4.010000229,2969
4.179999828,4.179999828,3.920000076,3.920000076,1820
3.950000048,4.230000019,3.950000048,3.960000038,2860
4.349999905,4.349999905,4,4,46408
5,5,4.349999905,4.5,25704
6,6,5,5.699999809,36577
6.599999905,6.599999905,6.480000019,6.480000019,131663
6.5,6.900000095,5.940000057,6.900000095,45105
6.449999809,6.5,6.199999809,6.199999809,3798
5.960000038,6.5,5.920000076,6.5,10064
5.630000114,6,5.599999905,5.960000038,12101
5.349999905,5.550000191,5.349999905,5.550000191,1776
4.989999771,5.28000021,4.949999809,4.949999809,7780
4.75,5,4.75,4.75,24866
4.980000019,4.980000019,4.75,4.75,23673
5.21999979,5.21999979,4.980000019,4.980000019,7203
5.099999905,5.099999905,5.099999905,5.099999905,9520
5.349999905,5.349999905,5.099999905,5.099999905,7826
5.300000191,5.590000153,5.300000191,5.300000191,221
5.199999809,5.199999809,5.059999943,5.099999905,1330
5.380000114,5.380000114,5.010000229,5.010000229,150
5.119999886,5.300000191,5.119999886,5.300000191,1104
5,5,4.869999886,4.889999866,738
5.230000019,5.230000019,4.880000114,5.079999924,5590
5.340000153,5.599999905,5,5,670
5.300000191,5.389999866,5.050000191,5.050000191,2972
5.389999866,5.400000095,5.389999866,5.400000095,22295
5.389999866,5.389999866,5.150000095,5.150000095,2200
5.300000191,5.309999943,5.150000095,5.210000038,17113
5.769999981,5.769999981,5.309999943,5.480000019,24076
5.300000191,5.599999905,5.300000191,5.559999943,22036
5.199999809,5.619999886,5.050000191,5.130000114,58182
5.670000076,5.670000076,5.269999981,5.269999981,26055
5.380000114,5.78000021,5.150000095,5.78000021,11340
5.909999847,5.909999847,5.210000038,5.210000038,124354
6,6.449999809,6,6.449999809,2555
6.5,6.5,5.940000057,6.5,11160
6,6.659999847,6,6.659999847,52469
5.809999943,5.900000095,5.800000191,5.900000095,1313
5.440000057,5.75,5.440000057,5.559999943,66070
5.150000095,5.489999771,5.050000191,5.489999771,10972
5.449999809,5.480000019,5.019999981,5.019999981,2375
5.400000095,5.400000095,5.340000153,5.340000153,700
5.400000095,5.880000114,5.400000095,5.880000114,765
5,5,5,5,500
5.179999828,5.289999962,5,5.28000021,299
5.159999847,5.349999905,5.159999847,5.349999905,1960
5.449999809,5.480000019,5.110000134,5.449999809,568
5.019999981,5.789999962,5.019999981,5.789999962,1790
5.400000095,5.400000095,5.050000191,5.099999905,300
5,5.989999771,5,5.989999771,2410
5.150000095,5.150000095,4.71999979,4.989999771,3350
4.75,5,4.75,4.960000038,17113
4.989999771,5,4.809999943,5,1820
4.75,4.900000095,4.599999905,4.599999905,1582
4.900000095,5,4.699999809,5,3335
4.630000114,4.889999866,4.630000114,4.710000038,6107
4.699999809,4.800000191,4.400000095,4.610000134,58540
4.510000229,4.699999809,4.349999905,4.349999905,2833
4.769999981,4.849999905,4.550000191,4.840000153,430
4.849999905,4.849999905,4.630000114,4.849999905,2319
4.849999905,4.849999905,4.5,4.5,150
4.989999771,5.480000019,4.599999905,5.480000019,3400
4.889999866,4.900000095,4.699999809,4.699999809,2715
4.840000153,5.050000191,4.550000191,5.050000191,445
4.510000229,4.880000114,4.400000095,4.400000095,1957
4.75,4.800000191,4.400000095,4.800000191,9821
4.449999809,4.599999905,4.449999809,4.449999809,5754
4.400000095,4.849999905,4.400000095,4.849999905,2573
4.730000019,4.800000191,4.360000134,4.800000191,8577
4.400000095,4.889999866,4.400000095,4.889999866,10239
4.630000114,4.789999962,4.349999905,4.789999962,3376
4.590000153,4.610000134,4.460000038,4.53000021,416
4.199999809,4.539999962,4.199999809,4.25,5078
4,4.889999866,4,4.889999866,25103
4.579999924,4.679999828,4.579999924,4.679999828,30
4.5,4.5,3.950000048,4.150000095,9199
4.340000153,4.849999905,4.329999924,4.849999905,3161
4.079999924,4.119999886,4.010000229,4.119999886,3004
3.980000019,4.289999962,3.700000048,4.289999962,2896
3.99000001,4.449999809,3.980000019,4.449999809,1303
3.799999952,3.799999952,3.50999999,3.75,24892
4.21999979,4.550000191,4.21999979,4.550000191,32
4.150000095,4.150000095,4.150000095,4.150000095,260
4.480000019,4.590000153,4.480000019,4.590000153,25
4.440000057,4.679999828,4.440000057,4.679999828,127
4.059999943,4.690000057,3.819999933,4.690000057,2910
4.449999809,4.800000191,3.900000095,4.800000191,5365
4.21999979,4.889999866,4.099999905,4.889999866,4132
4.159999847,4.889999866,3.859999895,4.21999979,8462
4.139999866,4.769999981,4.139999866,4.769999981,9515
4.150000095,4.300000191,4,4.300000191,5805
4.099999905,4.5,3.650000095,4.5,19309
4.659999847,4.659999847,4.659999847,4.659999847,2
4.070000172,4.199999809,3.819999933,3.819999933,750
3.890000105,3.980000019,3.890000105,3.980000019,2100
3.890000105,3.980000019,3.799999952,3.980000019,2906
3.900000095,3.900000095,3.779999971,3.779999971,2620
4.400000095,4.400000095,3.900000095,3.900000095,650
4.190000057,4.690000057,4.190000057,4.5,2827
4.679999828,4.679999828,4.679999828,4.679999828,5
4.599999905,4.699999809,4,4,235
4.840000153,4.849999905,4,4.849999905,2010
3.900000095,4.389999866,3.900000095,3.900000095,7873
4.480000019,4.480000019,3.900000095,3.900000095,3110
4.349999905,4.349999905,4.010000229,4.099999905,1520
4.300000191,4.539999962,4.300000191,4.539999962,3460
4.300000191,4.460000038,4.050000191,4.460000038,1390
4.369999886,4.460000038,4.050000191,4.050000191,315
4.340000153,4.369999886,4.070000172,4.070000172,220
4.480000019,4.480000019,4.480000019,4.480000019,5
3.799999952,4.78000021,3.799999952,4.78000021,6646
3.789999962,3.900000095,3.700000048,3.900000095,9440
3.799999952,3.769999981,3.769999981,3.769999981,500
3.99000001,4.179999828,3.930000067,4.179999828,345
4,4.119999886,3.730000019,4.119999886,826
4,4.289999962,3.849999905,4.289999962,931
3.980000019,3.980000019,3.75999999,3.75999999,10633
3.960000038,3.960000038,3.720000029,3.960000038,1500
3.940000057,4.019999981,3.940000057,4.019999981,2610
3.99000001,3.99000001,3.849999905,3.849999905,420
4.400000095,4.670000076,3.950000048,4.670000076,1803
4.190000057,4.380000114,4.190000057,4.380000114,701
4.190000057,4.190000057,4.190000057,4.190000057,0
4.050000191,4.199999809,4.050000191,4.199999809,380
4.199999809,4.340000153,3.700000048,4.340000153,1772
4.25,4.25,4.25,4.25,50
4.5,4.550000191,4.5,4.550000191,1400
4.5,4.5,3.720000029,4,1600
4.5,4.5,4,4,794
4.400000095,4.400000095,4,4,2200
4.349999905,4.679999828,4.150000095,4.679999828,1765
4.349999905,4.349999905,3.700000048,4.019999981,10042
4.050000191,4.489999771,4.050000191,4.489999771,750
4.639999866,4.639999866,4.639999866,4.639999866,100
3.849999905,4,3.849999905,4,5396
3.799999952,4.150000095,3.700000048,4.150000095,10611
3.779999971,3.99000001,3.720000029,3.720000029,2119
3.880000114,3.880000114,3.880000114,3.880000114,20
3.900000095,3.970000029,3.900000095,3.970000029,720
3.869999886,3.980000019,3.700000048,3.970000029,8600
3.99000001,3.99000001,3.99000001,3.99000001,10
3.910000086,3.950000048,3.910000086,3.930000067,5715
3.880000114,3.940000057,3.880000114,3.940000057,320
3.920000076,3.960000038,3.920000076,3.960000038,110
3.700000048,4.480000019,3.559999943,4.480000019,8230
3.960000038,3.960000038,3.640000105,3.690000057,1470
3.789999962,3.789999962,3.599999905,3.599999905,3410
3.75999999,3.980000019,3.75999999,3.980000019,236
3.890000105,3.980000019,3.890000105,3.980000019,551
3.789999962,3.890000105,3.789999962,3.890000105,210
3.950000048,3.980000019,3.700000048,3.980000019,2360
3.940000057,3.980000019,3.630000114,3.980000019,3110
3.890000105,3.890000105,3.710000038,3.710000038,1220
3.75,3.849999905,3.75,3.849999905,2321
3.75,3.980000019,3.75,3.980000019,1080
3.920000076,3.99000001,3.920000076,3.99000001,130
3.849999905,4.070000172,3.849999905,4.070000172,340
3.74000001,3.75,3.660000086,3.75,3205
3.819999933,4,3.799999952,4,1685
3.74000001,3.980000019,3.74000001,3.980000019,917
3.849999905,3.849999905,3.849999905,3.849999905,300
3.930000067,4.210000038,3.819999933,4.210000038,750
3.950000048,3.99000001,3.950000048,3.99000001,470
3.849999905,4.159999847,3.849999905,3.970000029,147925
4.400000095,4.489999771,3.950000048,3.950000048,177774
4,4.260000229,4,4.25,60062
3.599999905,3.99000001,3.599999905,3.99000001,29061
3.839999914,3.99000001,3.839999914,3.99000001,4805
3.789999962,3.99000001,3.660000086,3.99000001,11520
3.809999943,3.940000057,3.720000029,3.900000095,5510
3.900000095,4.139999866,3.890000105,4.139999866,4462
3.849999905,3.900000095,3.75999999,3.75999999,3530
3.809999943,3.99000001,3.75,3.99000001,3570
4.059999943,4.130000114,3.660000086,3.849999905,2308
3.900000095,3.900000095,3.75999999,3.75999999,3730
3.849999905,4.150000095,3.680000067,4.150000095,6195
3.849999905,3.849999905,3.849999905,3.849999905,92078
3.710000038,3.710000038,3.710000038,3.710000038,500
3.700000048,3.720000029,3.700000048,3.720000029,63780
3.609999895,3.650000095,3.609999895,3.650000095,1100
3.849999905,3.849999905,3.849999905,3.849999905,10
3.900000095,3.900000095,3.900000095,3.900000095,150
3.849999905,3.849999905,3.5,3.5,70
3.819999933,3.819999933,3.599999905,3.599999905,6260
3.779999971,3.849999905,3.549999952,3.849999905,1520
3.599999905,3.849999905,3.599999905,3.619999886,2645
4.119999886,4.190000057,3.559999943,3.599999905,1738
3.829999924,4,3.609999895,3.609999895,970
3.99000001,3.99000001,3.549999952,3.599999905,6091
3.799999952,3.799999952,3.74000001,3.74000001,1200
4,4.050000191,3.730000019,4.050000191,104100
3.900000095,3.900000095,3.900000095,3.900000095,4904
4.099999905,4.389999866,4.010000229,4.389999866,12801
4,4.090000153,4,4.090000153,505
4,4.25,3.650000095,4.25,390
4.099999905,4.369999886,4.099999905,4.369999886,110
3.650000095,4.489999771,3.650000095,4.489999771,70
3.980000019,4.380000114,3.720000029,4.380000114,2577
3.799999952,3.980000019,3.799999952,3.970000029,2322
3.950000048,4,3.660000086,4,235
3.900000095,3.900000095,3.900000095,3.900000095,2956
3.900000095,3.900000095,3.900000095,3.900000095,56
3.900000095,3.99000001,3.900000095,3.99000001,295
4,4,3.900000095,3.950000048,497
3.869999886,3.900000095,3.559999943,3.900000095,936
3.940000057,3.99000001,3.680000067,3.680000067,115
3.720000029,4.079999924,3.720000029,4.079999924,976
3.559999943,3.900000095,3.390000105,3.390000105,4778
3.849999905,3.980000019,3.559999943,3.559999943,1146
3.950000048,3.950000048,3.549999952,3.549999952,1147
3.970000029,3.99000001,3.50999999,3.539999962,75
3.950000048,3.950000048,3.549999952,3.549999952,215
3.900000095,3.920000076,3.549999952,3.549999952,6531
3.650000095,3.710000038,3.650000095,3.710000038,8011
3.900000095,3.900000095,3.900000095,3.900000095,1500
4,4.050000191,3.99000001,4.050000191,31
4,4,4,4,0
3.769999981,3.99000001,3.75999999,3.75999999,6025
3.609999895,4.429999828,3.609999895,4.429999828,2200
3.980000019,3.980000019,3.579999924,3.579999924,615
3.650000095,3.75,3.559999943,3.75,8476
3.930000067,4.230000019,3.609999895,4.230000019,515
3.880000114,4.139999866,3.599999905,4.139999866,7356
3.650000095,4.179999828,3.650000095,4.179999828,245
3.940000057,3.940000057,3.670000076,3.670000076,55
3.839999914,3.839999914,3.650000095,3.650000095,1030
3.730000019,3.730000019,3.599999905,3.599999905,1005
3.839999914,3.849999905,3.559999943,3.559999943,242
3.599999905,3.599999905,3.470000029,3.529999971,5740
3.880000114,3.99000001,3.880000114,3.99000001,11
3.5,3.880000114,3.480000019,3.880000114,2012
3.789999962,3.789999962,3.789999962,3.789999962,15
3.799999952,3.799999952,3.799999952,3.799999952,50
3.799999952,3.799999952,3.799999952,3.799999952,0
3.799999952,3.799999952,3.799999952,3.799999952,0
3.460000038,3.460000038,3.460000038,3.460000038,1443
3.75,3.849999905,3.079999924,3.849999905,6845
3.049999952,3.74000001,3.049999952,3.369999886,24715
3.349999905,3.539999962,3.329999924,3.539999962,4320
3.630000114,3.869999886,3.630000114,3.869999886,261
3.599999905,3.599999905,3.599999905,3.599999905,62
3.359999895,3.359999895,3.359999895,3.359999895,2000
3.75,3.75999999,3.75,3.75999999,279
3.650000095,3.650000095,3.599999905,3.599999905,7840
3.75999999,3.75999999,3.099999905,3.099999905,35600
3.549999952,3.75,3.519999981,3.519999981,3888
3.650000095,3.650000095,3.650000095,3.650000095,1000
3.650000095,3.650000095,3.5,3.650000095,6251
3.410000086,3.410000086,3.410000086,3.410000086,1000
3.650000095,3.74000001,3.119999886,3.119999886,2760
3.470000029,3.470000029,3.359999895,3.359999895,323
3.640000105,3.640000105,3.640000105,3.640000105,100
3.210000038,3.289999962,3.200000048,3.289999962,34400
3.25,3.430000067,3.210000038,3.430000067,8593
3.450000048,3.450000048,3.400000095,3.400000095,461
3.470000029,3.470000029,3.450000048,3.450000048,561
3.470000029,3.470000029,3.470000029,3.470000029,0
3.099999905,3.390000105,3.099999905,3.390000105,3300
3.200000048,3.400000095,3.200000048,3.400000095,8466
3.25,3.5,3.25,3.5,1617
3.529999971,3.589999914,3.119999886,3.119999886,11596
3.549999952,3.839999914,3.549999952,3.589999914,26111
3.579999924,3.579999924,3.579999924,3.579999924,500
3.50999999,3.519999981,3.5,3.5,2658
3.5,3.700000048,3.5,3.700000048,27126
3.640000105,3.640000105,3.5,3.549999952,15220
3.650000095,3.700000048,3.640000105,3.700000048,12045
3.519999981,3.700000048,3.50999999,3.700000048,26320
3.450000048,3.5,3.450000048,3.5,2660
3.400000095,3.480000019,3.349999905,3.349999905,7800
4.079999924,4.079999924,3.890000105,3.890000105,72410
4.889999866,4.889999866,4.78000021,4.78000021,39689
4.920000076,5.079999924,4.510000229,4.900000095,39044
5.150000095,5.380000114,5,5,11200
5.199999809,5.349999905,5.199999809,5.349999905,38700
4.800000191,5,4.800000191,5,2500
4.320000172,4.800000191,4.320000172,4.800000191,8600
4.320000172,4.320000172,4.320000172,4.320000172,60
4.400000095,4.650000095,4.019999981,4.019999981,1125
4.010000229,4.010000229,4.010000229,4.010000229,2224
4.179999828,4.179999828,4.010000229,4.010000229,4400
3.99000001,4.03000021,3.99000001,4.03000021,849
4.150000095,4.150000095,4,4,1570
4.25,4.25,4.25,4.25,100
4.360000134,4.440000057,4.099999905,4.440000057,2127
4.150000095,4.150000095,4.150000095,4.150000095,100
3.950000048,4.289999962,3.950000048,3.960000038,1875
3.950000048,3.950000048,3.950000048,3.950000048,0
3.950000048,3.950000048,3.950000048,3.950000048,0
3.950000048,3.950000048,3.950000048,3.950000048,0
4.139999866,4.139999866,4.139999866,4.139999866,610
4.139999866,4.139999866,4.139999866,4.139999866,0
4.139999866,4.139999866,4.139999866,4.139999866,10
4.139999866,4.139999866,4.139999866,4.139999866,0
4.440000057,4.440000057,4.139999866,4.139999866,110
4,4,4,4,30
4,4,4,4,0
3.99000001,3.99000001,3.650000095,3.650000095,450
3.99000001,3.99000001,3.660000086,3.660000086,261
4.010000229,4.019999981,3.809999943,4.019999981,2501
4.010000229,4.010000229,4.010000229,4.010000229,0
4.010000229,4.010000229,4.010000229,4.010000229,0
4.369999886,4.369999886,4.369999886,4.369999886,25
3.940000057,4.360000134,3.940000057,4.360000134,405
3.549999952,3.549999952,3.549999952,3.549999952,299
3.50999999,3.50999999,3.50999999,3.50999999,895
3.819999933,3.819999933,3.309999943,3.309999943,333
3.819999933,3.819999933,3.819999933,3.819999933,0
3.50999999,3.50999999,3.50999999,3.50999999,110
3.50999999,3.50999999,3.50999999,3.50999999,50
3.5,3.5,3.5,3.5,545
3.5,3.5,3.5,3.5,0
3.5,3.5,3.5,3.5,0
3.5,3.50999999,3.5,3.5,7467
3.5,3.549999952,3.5,3.549999952,6601
3.160000086,3.160000086,3.160000086,3.160000086,1
3.74000001,3.74000001,3.309999943,3.309999943,651
3.5,3.5,3.5,3.5,2500
3.470000029,3.470000029,3.220000029,3.220000029,4764
3.220000029,3.539999962,3.220000029,3.25,5663
3.460000038,3.460000038,3.200000048,3.200000048,3570
3.200000048,3.299999952,3.200000048,3.25999999,3440
3.349999905,3.349999905,3,3.119999886,2450
3.279999971,3.279999971,3.150000095,3.150000095,37520
3.289999962,3.349999905,3.200000048,3.200000048,2870
3.25,3.25,3,3,5150
3,3.140000105,2.910000086,2.910000086,1622
3.269999981,3.589999914,3,3.589999914,4027
3.079999924,3.180000067,2.960000038,3.180000067,1650
3.170000076,3.170000076,3.069999933,3.069999933,5560
3.170000076,3.170000076,3.170000076,3.170000076,4
3.279999971,3.289999962,3.279999971,3.289999962,200
3.440000057,3.440000057,3.440000057,3.440000057,40
3.269999981,3.549999952,3.269999981,3.549999952,200
3.269999981,3.269999981,3.269999981,3.269999981,0
3.25999999,3.380000114,3.25999999,3.380000114,3060
3.25,3.25,3.25,3.25,510
3.339999914,3.339999914,3.289999962,3.339999914,1070
3.200000048,3.470000029,3.200000048,3.470000029,600
3.200000048,3.339999914,3.200000048,3.339999914,1400
3.200000048,3.200000048,3.200000048,3.200000048,0
3.200000048,3.200000048,3.200000048,3.200000048,0
3.039999962,3.289999962,3.039999962,3.289999962,52
3.190000057,3.190000057,2.910000086,2.910000086,5815
3.339999914,3.339999914,3.339999914,3.339999914,126989
3.200000048,3.200000048,3.180000067,3.180000067,2700
3.349999905,3.349999905,3.349999905,3.349999905,150
3.390000105,3.390000105,3.390000105,3.390000105,1
3.470000029,3.480000019,3.470000029,3.480000019,460
3.589999914,3.640000105,3.589999914,3.640000105,101000
3.420000076,3.420000076,3.420000076,3.420000076,500
3.420000076,3.420000076,3.420000076,3.420000076,0
3.299999952,3.299999952,3.25999999,3.25999999,11500
3.450000048,3.450000048,3.450000048,3.450000048,320
3.279999971,3.299999952,3.279999971,3.299999952,2033
3.430000067,3.430000067,3.130000114,3.130000114,25098
3.299999952,3.589999914,3.299999952,3.589999914,1261
3.450000048,3.450000048,3.160000086,3.160000086,3001
3.539999962,3.539999962,3.279999971,3.279999971,6014
3.369999886,3.369999886,3.369999886,3.369999886,5901
3.230000019,3.230000019,3.230000019,3.230000019,1000
3.299999952,3.299999952,3.200000048,3.200000048,370
3.150000095,3.150000095,3.150000095,3.150000095,1595
3.25,3.25,3.25,3.25,50
3.25,3.25,3.130000114,3.130000114,500
3.230000019,3.230000019,3.230000019,3.230000019,10
3.190000057,3.190000057,3.190000057,3.190000057,100
3.299999952,3.299999952,3.039999962,3.039999962,7333
3.25,3.440000057,3.25,3.440000057,2963
3.130000114,3.380000114,3.130000114,3.380000114,25301
3.200000048,3.200000048,3.049999952,3.049999952,101
3.230000019,3.230000019,3.099999905,3.119999886,1200
3.200000048,3.200000048,3.119999886,3.200000048,201
3.339999914,3.339999914,3.049999952,3.049999952,54600
3.339999914,3.339999914,3.339999914,3.339999914,0
3.180000067,3.380000114,3.180000067,3.190000057,14835
3.329999924,3.329999924,3.299999952,3.329999924,28932
3.299999952,3.329999924,3.299999952,3.329999924,6242
3.460000038,3.460000038,3.460000038,3.460000038,10
3.309999943,3.589999914,3.309999943,3.589999914,18
3.470000029,3.470000029,3.470000029,3.470000029,55
3.339999914,3.640000105,3.339999914,3.640000105,1010
3.180000067,3.5,3.180000067,3.5,15
3.119999886,3.329999924,3.119999886,3.329999924,2503
3.269999981,3.269999981,3.039999962,3.269999981,1135
3.390000105,3.390000105,3.390000105,3.390000105,45
3.5,3.5,3.5,3.5,7
3.579999924,3.660000086,3.329999924,3.660000086,1204
3.599999905,3.700000048,3.599999905,3.700000048,26
3.5,3.690000057,3.420000076,3.690000057,1014
3.339999914,3.640000105,3.339999914,3.640000105,27
3.5,3.5,3.450000048,3.450000048,285
3.609999895,3.609999895,3.599999905,3.599999905,50
3.549999952,3.599999905,3.549999952,3.599999905,1036
3.650000095,3.670000076,3.650000095,3.670000076,61500
3.829999924,3.829999924,3.5,3.5,67186
4.010000229,4.010000229,3.700000048,3.960000038,102186
3.950000048,4.119999886,3.950000048,4.099999905,104610
4.070000172,4.099999905,3.829999924,4.099999905,168260
4.150000095,4.150000095,3.950000048,3.950000048,237380
3.950000048,4.28000021,3.950000048,4.28000021,147916
3.910000086,4.019999981,3.900000095,4.019999981,147250
4.099999905,4.099999905,3.960000038,3.960000038,131655
4.239999771,4.239999771,4.150000095,4.150000095,111029
4.449999809,4.449999809,4.239999771,4.239999771,136049
4.5,4.5,4.460000038,4.489999771,149354
4.5,4.5,4.400000095,4.400000095,112335
4.369999886,4.5,4.369999886,4.5,145042
4.400000095,4.489999771,4.179999828,4.179999828,179332
4.269999981,4.400000095,4.269999981,4.349999905,153917
4.46999979,4.480000019,4.449999809,4.460000038,151283
4.690000057,4.690000057,4.650000095,4.650000095,149440
4.920000076,4.920000076,4.920000076,4.920000076,33905
5.110000134,5.110000134,4.920000076,4.920000076,84650
5.360000134,5.360000134,5.300000191,5.360000134,229199
5.360000134,5.360000134,5.360000134,5.360000134,64571
5.599999905,5.619999886,5.599999905,5.619999886,69772
5.320000172,5.599999905,5.320000172,5.599999905,73006
5.309999943,5.309999943,5.059999943,5.059999943,28802
5.570000172,5.570000172,5.079999924,5.079999924,36510
5.559999943,5.559999943,5.5,5.550000191,30610
5.289999962,5.289999962,5.289999962,5.289999962,38686
5.050000191,5.050000191,5.050000191,5.050000191,5020
5,5,4.800000191,4.800000191,16900
5.150000095,5.25,4.75,4.75,30750
4.949999809,4.949999809,4.920000076,4.920000076,25800
5,5,4.949999809,4.949999809,26000
4.760000229,4.760000229,4.760000229,4.760000229,1100
4.599999905,4.599999905,4.53000021,4.53000021,105
4.800000191,4.800000191,4.369999886,4.400000095,9396
5.039999962,5.039999962,5.039999962,5.039999962,15
4.900000095,5.150000095,4.789999962,5.150000095,93540
4.659999847,5,4.659999847,5,28949
4.75,4.800000191,4.440000057,4.440000057,61021
4.800000191,4.800000191,4.550000191,4.800000191,50200
4.75,4.75,4.599999905,4.599999905,21997
4.75,4.760000229,4.599999905,4.599999905,25990
4.75,4.800000191,4.75,4.800000191,15310
4.75,4.75,4.550000191,4.550000191,1250
4.599999905,4.900000095,4.599999905,4.900000095,17785
4.420000076,4.5,4.420000076,4.5,12070
4.639999866,4.639999866,4.639999866,4.639999866,6830
4.699999809,4.71999979,4.699999809,4.699999809,7900
4.75,4.75,4.46999979,4.46999979,13036
4.519999981,4.900000095,4.519999981,4.75,35415
4.739999771,4.739999771,4.739999771,4.739999771,3100
4.820000172,4.820000172,4.800000191,4.800000191,12750
4.809999943,5,4.809999943,5,12300
4.800000191,4.800000191,4.800000191,4.800000191,1599
4.900000095,4.900000095,4.800000191,4.849999905,15600
4.900000095,4.900000095,4.849999905,4.900000095,104500
4.809999943,4.949999809,4.800000191,4.949999809,122747
4.909999847,4.909999847,4.840000153,4.849999905,111594
4.900000095,4.900000095,4.699999809,4.900000095,47009
4.820000172,4.849999905,4.800000191,4.800000191,29835
4.900000095,4.900000095,4.579999924,4.900000095,48065
4.909999847,4.909999847,4.880000114,4.889999866,42958
4.920000076,4.929999828,4.710000038,4.710000038,7800
5.03000021,5.150000095,4.900000095,5,74020
5.019999981,5.050000191,4.78000021,5.010000229,45897
4.900000095,5,4.900000095,5,24053
4.849999905,5,4.699999809,4.949999809,27133
5,5.050000191,4.639999866,5.050000191,32896
4.900000095,5.059999943,4.75,5.059999943,25645
